Date,State,TotalSamples,Negative,Positive
2020-04-17,Andaman and Nicobar Islands,1403.0,1210.0,12.0
2020-04-02,Andhra Pradesh,1800.0,1175.0,132.0
2020-04-10,Andhra Pradesh,6374.0,6009.0,365.0
2020-04-11,Andhra Pradesh,6958.0,6577.0,381.0
2020-04-12,Andhra Pradesh,6958.0,6553.0,405.0
2020-04-13,Andhra Pradesh,8755.0,8323.0,432.0
2020-04-14,Andhra Pradesh,10505.0,10032.0,473.0
2020-04-15,Andhra Pradesh,11613.0,11088.0,525.0
2020-04-16,Andhra Pradesh,20235.0,19701.0,534.0
2020-04-18,Andhra Pradesh,21450.0,20487.0,603.0
2020-04-19,Andhra Pradesh,26958.0,26311.0,647.0
2020-04-20,Andhra Pradesh,30733.0,30011.0,722.0
2020-04-21,Andhra Pradesh,35755.0,34998.0,757.0
2020-04-22,Andhra Pradesh,41512.0,40699.0,813.0
2020-04-23,Andhra Pradesh,48032.0,47139.0,893.0
2020-04-24,Andhra Pradesh,54338.0,53383.0,955.0
2020-04-25,Andhra Pradesh,61266.0,60250.0,1016.0
2020-04-26,Andhra Pradesh,68034.0,66937.0,1097.0
2020-04-27,Andhra Pradesh,74551.0,73374.0,1177.0
2020-04-28,Andhra Pradesh,80334.0,79075.0,1259.0
2020-04-29,Andhra Pradesh,88061.0,86729.0,1332.0
2020-04-30,Andhra Pradesh,94558.0,93155.0,1403.0
2020-05-01,Andhra Pradesh,102460.0,100997.0,1463.0
2020-05-02,Andhra Pradesh,108403.0,106878.0,1525.0
2020-05-03,Andhra Pradesh,114937.0,113354.0,1583.0
2020-05-04,Andhra Pradesh,125229.0,123579.0,1650.0
2020-05-05,Andhra Pradesh,133492.0,131775.0,1717.0
2020-05-06,Andhra Pradesh,141274.0,139497.0,1777.0
2020-05-07,Andhra Pradesh,149361.0,147528.0,1833.0
2020-05-08,Andhra Pradesh,156681.0,154794.0,1887.0
2020-05-09,Andhra Pradesh,165069.0,163139.0,1930.0
2020-05-10,Andhra Pradesh,173735.0,171755.0,1980.0
2020-05-11,Andhra Pradesh,181144.0,179126.0,2018.0
2020-05-12,Andhra Pradesh,191874.0,189823.0,2051.0
2020-05-13,Andhra Pradesh,201196.0,199059.0,2137.0
2020-05-14,Andhra Pradesh,210452.0,208247.0,2100.0
2020-05-15,Andhra Pradesh,219490.0,217183.0,2157.0
2020-05-17,Andhra Pradesh,238998.0,236618.0,2230.0
2020-05-18,Andhra Pradesh,248771.0,246279.0,2282.0
2020-05-19,Andhra Pradesh,258450.0,255961.0,2339.0
2020-05-20,Andhra Pradesh,267612.0,265052.0,2407.0
2020-05-21,Andhra Pradesh,275704.0,273099.0,2452.0
2020-05-22,Andhra Pradesh,284119.0,281452.0,2514.0
2020-05-23,Andhra Pradesh,292969.0,290255.0,2561.0
2020-05-24,Andhra Pradesh,304326.0,301529.0,2627.0
2020-05-25,Andhra Pradesh,314566.0,311680.0,2671.0
2020-05-26,Andhra Pradesh,322714.0,319731.0,2719.0
2020-05-27,Andhra Pradesh,332378.0,329261.0,2787.0
2020-05-28,Andhra Pradesh,342236.0,338991.0,2841.0
2020-05-29,Andhra Pradesh,353874.0,350544.0,2874.0
2020-05-30,Andhra Pradesh,363378.0,359917.0,2944.0
2020-05-31,Andhra Pradesh,372748.0,369177.0,3045.0
2020-06-01,Andhra Pradesh,383315.0,379639.0,3118.0
2020-06-02,Andhra Pradesh,395681.0,391890.0,3200.0
2020-06-03,Andhra Pradesh,403747.0,399776.0,3279.0
2020-06-04,Andhra Pradesh,413733.0,409621.0,3377.0
2020-06-05,Andhra Pradesh,423564.0,419314.0,3427.0
2020-06-06,Andhra Pradesh,436335.0,431875.0,3588.0
2020-06-07,Andhra Pradesh,454030.0,449371.0,3718.0
2020-06-08,Andhra Pradesh,468276.0,463463.0,3843.0
2020-06-09,Andhra Pradesh,483361.0,478332.0,3990.0
2020-06-10,Andhra Pradesh,498716.0,493469.0,4126.0
2020-06-11,Andhra Pradesh,510318.0,504889.0,4261.0
2020-06-12,Andhra Pradesh,522093.0,516457.0,4402.0
2020-06-13,Andhra Pradesh,536570.0,530712.0,4588.0
2020-06-14,Andhra Pradesh,552202.0,546050.0,4841.0
2020-06-15,Andhra Pradesh,567375.0,560919.0,5087.0
2020-06-16,Andhra Pradesh,583286.0,576566.0,5280.0
2020-06-17,Andhra Pradesh,598474.0,591403.0,5555.0
2020-06-18,Andhra Pradesh,612397.0,604901.0,5854.0
2020-06-19,Andhra Pradesh,630006.0,622045.0,7961.0
2020-06-20,Andhra Pradesh,652377.0,643925.0,8452.0
2020-06-21,Andhra Pradesh,676828.0,667899.0,8929.0
2020-06-22,Andhra Pradesh,693548.0,684176.0,9372.0
2020-06-23,Andhra Pradesh,714187.0,704353.0,9834.0
2020-06-24,Andhra Pradesh,750234.0,739903.0,10331.0
2020-06-25,Andhra Pradesh,769319.0,758435.0,10884.0
2020-06-26,Andhra Pradesh,791624.0,780135.0,11489.0
2020-06-27,Andhra Pradesh,816082.0,803797.0,12285.0
2020-06-28,Andhra Pradesh,841860.0,828762.0,13098.0
2020-06-29,Andhra Pradesh,872076.0,858185.0,13891.0
2020-06-30,Andhra Pradesh,890190.0,875595.0,14595.0
2020-07-01,Andhra Pradesh,918429.0,903177.0,15252.0
2020-07-02,Andhra Pradesh,932713.0,916616.0,16097.0
2020-07-03,Andhra Pradesh,971611.0,954677.0,16934.0
2020-07-04,Andhra Pradesh,996573.0,978874.0,17699.0
2020-07-05,Andhra Pradesh,1017140.0,998443.0,18697.0
2020-07-06,Andhra Pradesh,1033852.0,1013833.0,20019.0
2020-07-07,Andhra Pradesh,1050090.0,1028897.0,21197.0
2020-07-08,Andhra Pradesh,1077733.0,1055474.0,22259.0
2020-07-09,Andhra Pradesh,1094615.0,1070801.0,23814.0
2020-07-10,Andhra Pradesh,1115635.0,1090213.0,25422.0
2020-07-11,Andhra Pradesh,1136225.0,1108990.0,27235.0
2020-07-12,Andhra Pradesh,1153849.0,1124681.0,29168.0
2020-07-13,Andhra Pradesh,1173096.0,1141993.0,31103.0
2020-07-14,Andhra Pradesh,1195766.0,1162747.0,33019.0
2020-07-15,Andhra Pradesh,1217963.0,1182512.0,35451.0
2020-07-16,Andhra Pradesh,1240267.0,1202223.0,38044.0
2020-07-17,Andhra Pradesh,1260512.0,1219866.0,40646.0
2020-07-18,Andhra Pradesh,1284384.0,1239775.0,44609.0
2020-07-19,Andhra Pradesh,1315532.0,1265882.0,49650.0
2020-07-20,Andhra Pradesh,1349112.0,1295388.0,53724.0
2020-07-21,Andhra Pradesh,1386274.0,1327606.0,58668.0
2020-07-22,Andhra Pradesh,1435827.0,1371114.0,64713.0
2020-07-23,Andhra Pradesh,1493879.0,1421168.0,72711.0
2020-07-24,Andhra Pradesh,1541993.0,1461135.0,80858.0
2020-07-25,Andhra Pradesh,1595674.0,1507003.0,88671.0
2020-07-26,Andhra Pradesh,1643319.0,1547021.0,96298.0
2020-07-27,Andhra Pradesh,1686446.0,1584097.0,102349.0
2020-07-28,Andhra Pradesh,1749425.0,1639128.0,110297.0
2020-07-29,Andhra Pradesh,1820009.0,1699619.0,120390.0
2020-07-30,Andhra Pradesh,1890077.0,1759520.0,130557.0
2020-07-31,Andhra Pradesh,1951776.0,1810843.0,140933.0
2020-08-01,Andhra Pradesh,2012573.0,1862364.0,150209.0
2020-08-02,Andhra Pradesh,2065407.0,1906643.0,158764.0
2020-08-03,Andhra Pradesh,2110923.0,1944337.0,166586.0
2020-08-04,Andhra Pradesh,2175070.0,1998737.0,176333.0
2020-08-05,Andhra Pradesh,2235646.0,2049185.0,186461.0
2020-08-06,Andhra Pradesh,2299332.0,2102543.0,196789.0
2020-08-07,Andhra Pradesh,2362270.0,2155310.0,206960.0
2020-08-08,Andhra Pradesh,2424393.0,2207353.0,217040.0
2020-08-09,Andhra Pradesh,2487305.0,2259445.0,227860.0
2020-08-10,Andhra Pradesh,2534304.0,2298779.0,235525.0
2020-04-09,Arunachal Pradesh,206.0,185.0,1.0
2020-04-14,Arunachal Pradesh,280.0,250.0,1.0
2020-04-17,Arunachal Pradesh,363.0,338.0,1.0
2020-04-18,Arunachal Pradesh,389.0,358.0,1.0
2020-04-20,Arunachal Pradesh,439.0,405.0,1.0
2020-04-21,Arunachal Pradesh,454.0,433.0,1.0
2020-04-22,Arunachal Pradesh,496.0,441.0,2.0
2020-04-24,Arunachal Pradesh,526.0,508.0,2.0
2020-04-26,Arunachal Pradesh,568.0,529.0,2.0
2020-04-27,Arunachal Pradesh,584.0,566.0,2.0
2020-04-28,Arunachal Pradesh,610.0,581.0,2.0
2020-04-29,Arunachal Pradesh,662.0,595.0,2.0
2020-04-30,Arunachal Pradesh,694.0,656.0,2.0
2020-05-01,Arunachal Pradesh,724.0,692.0,2.0
2020-05-03,Arunachal Pradesh,810.0,761.0,2.0
2020-05-04,Arunachal Pradesh,869.0,762.0,2.0
2020-05-05,Arunachal Pradesh,970.0,814.0,2.0
2020-05-06,Arunachal Pradesh,1039.0,857.0,2.0
2020-05-07,Arunachal Pradesh,1144.0,952.0,2.0
2020-05-08,Arunachal Pradesh,1354.0,1015.0,2.0
2020-05-09,Arunachal Pradesh,1597.0,1266.0,2.0
2020-05-10,Arunachal Pradesh,1823.0,1363.0,2.0
2020-05-11,Arunachal Pradesh,2078.0,1538.0,2.0
2020-05-12,Arunachal Pradesh,2257.0,1798.0,2.0
2020-05-13,Arunachal Pradesh,2483.0,1902.0,2.0
2020-05-14,Arunachal Pradesh,2677.0,2233.0,2.0
2020-05-15,Arunachal Pradesh,2942.0,2546.0,2.0
2020-05-16,Arunachal Pradesh,3163.0,2861.0,2.0
2020-05-17,Arunachal Pradesh,3349.0,2966.0,2.0
2020-05-18,Arunachal Pradesh,3662.0,3166.0,2.0
2020-05-19,Arunachal Pradesh,3941.0,3392.0,2.0
2020-05-20,Arunachal Pradesh,4157.0,3710.0,2.0
2020-05-21,Arunachal Pradesh,4438.0,3963.0,2.0
2020-05-22,Arunachal Pradesh,4844.0,4211.0,2.0
2020-05-23,Arunachal Pradesh,5206.0,4340.0,2.0
2020-05-24,Arunachal Pradesh,5428.0,4552.0,2.0
2020-05-25,Arunachal Pradesh,5997.0,4941.0,2.0
2020-05-26,Arunachal Pradesh,6319.0,5083.0,2.0
2020-05-27,Arunachal Pradesh,6436.0,5405.0,2.0
2020-05-28,Arunachal Pradesh,6984.0,5677.0,3.0
2020-05-29,Arunachal Pradesh,7488.0,6268.0,3.0
2020-05-30,Arunachal Pradesh,8017.0,6675.0,4.0
2020-05-31,Arunachal Pradesh,8283.0,7012.0,4.0
2020-06-01,Arunachal Pradesh,8768.0,7528.0,22.0
2020-06-02,Arunachal Pradesh,9079.0,7806.0,28.0
2020-06-03,Arunachal Pradesh,9551.0,7927.0,38.0
2020-06-04,Arunachal Pradesh,10025.0,8552.0,43.0
2020-06-05,Arunachal Pradesh,10790.0,8877.0,46.0
2020-06-06,Arunachal Pradesh,11261.0,9350.0,49.0
2020-06-07,Arunachal Pradesh,11516.0,9921.0,51.0
2020-06-08,Arunachal Pradesh,12012.0,10376.0,57.0
2020-06-09,Arunachal Pradesh,12455.0,10642.0,57.0
2020-06-10,Arunachal Pradesh,13035.0,11420.0,61.0
2020-06-11,Arunachal Pradesh,13479.0,11754.0,67.0
2020-06-12,Arunachal Pradesh,14047.0,12119.0,87.0
2020-06-13,Arunachal Pradesh,14518.0,12817.0,88.0
2020-06-15,Arunachal Pradesh,15453.0,13610.0,95.0
2020-06-16,Arunachal Pradesh,16158.0,14339.0,99.0
2020-06-17,Arunachal Pradesh,16630.0,14698.0,103.0
2020-06-18,Arunachal Pradesh,16630.0,14698.0,103.0
2020-06-19,Arunachal Pradesh,18008.0,14698.0,135.0
2020-06-20,Arunachal Pradesh,18521.0,16827.0,135.0
2020-06-21,Arunachal Pradesh,19154.0,17100.0,139.0
2020-06-22,Arunachal Pradesh,19799.0,18123.0,148.0
2020-06-23,Arunachal Pradesh,20398.0,18571.0,158.0
2020-06-24,Arunachal Pradesh,20938.0,18979.0,160.0
2020-06-25,Arunachal Pradesh,21274.0,19298.0,172.0
2020-06-26,Arunachal Pradesh,21890.0,19877.0,174.0
2020-06-27,Arunachal Pradesh,22623.0,20209.0,177.0
2020-06-28,Arunachal Pradesh,23011.0,20673.0,182.0
2020-06-29,Arunachal Pradesh,23709.0,21408.0,187.0
2020-06-30,Arunachal Pradesh,24237.0,21766.0,191.0
2020-07-01,Arunachal Pradesh,24856.0,22443.0,195.0
2020-07-02,Arunachal Pradesh,25440.0,23025.0,232.0
2020-07-03,Arunachal Pradesh,25917.0,23486.0,252.0
2020-07-04,Arunachal Pradesh,26569.0,24025.0,259.0
2020-07-05,Arunachal Pradesh,26808.0,24466.0,269.0
2020-07-06,Arunachal Pradesh,27645.0,24900.0,270.0
2020-07-07,Arunachal Pradesh,28072.0,25649.0,276.0
2020-07-08,Arunachal Pradesh,28581.0,25996.0,287.0
2020-07-09,Arunachal Pradesh,29232.0,26707.0,302.0
2020-07-10,Arunachal Pradesh,29834.0,28023.0,335.0
2020-07-11,Arunachal Pradesh,30922.0,28711.0,341.0
2020-07-12,Arunachal Pradesh,31520.0,29296.0,359.0
2020-07-13,Arunachal Pradesh,32691.0,30725.0,387.0
2020-07-14,Arunachal Pradesh,33807.0,31688.0,462.0
2020-07-15,Arunachal Pradesh,34619.0,32450.0,491.0
2020-07-16,Arunachal Pradesh,35430.0,33222.0,543.0
2020-07-17,Arunachal Pradesh,36426.0,34040.0,609.0
2020-07-18,Arunachal Pradesh,38042.0,35471.0,650.0
2020-07-19,Arunachal Pradesh,39288.0,37032.0,740.0
2020-07-20,Arunachal Pradesh,40477.0,37752.0,790.0
2020-07-21,Arunachal Pradesh,41772.0,39116.0,858.0
2020-07-22,Arunachal Pradesh,44986.0,42369.0,949.0
2020-07-23,Arunachal Pradesh,48880.0,46332.0,991.0
2020-07-24,Arunachal Pradesh,53335.0,51033.0,1056.0
2020-07-25,Arunachal Pradesh,57861.0,55574.0,1126.0
2020-07-26,Arunachal Pradesh,59558.0,57541.0,1158.0
2020-07-27,Arunachal Pradesh,63784.0,61629.0,1239.0
2020-07-28,Arunachal Pradesh,68034.0,65962.0,1330.0
2020-07-29,Arunachal Pradesh,72739.0,70551.0,1410.0
2020-07-30,Arunachal Pradesh,77630.0,75572.0,1484.0
2020-07-31,Arunachal Pradesh,81865.0,77637.0,1591.0
2020-08-01,Arunachal Pradesh,86288.0,81988.0,1673.0
2020-08-02,Arunachal Pradesh,89031.0,84700.0,1698.0
2020-08-03,Arunachal Pradesh,91227.0,86828.0,1758.0
2020-08-04,Arunachal Pradesh,93365.0,91127.0,1790.0
2020-08-05,Arunachal Pradesh,95983.0,91164.0,1855.0
2020-08-06,Arunachal Pradesh,98733.0,93684.0,1948.0
2020-08-07,Arunachal Pradesh,101947.0,96758.0,2049.0
2020-08-08,Arunachal Pradesh,104833.0,99460.0,2117.0
2020-08-09,Arunachal Pradesh,106792.0,101265.0,2155.0
2020-08-10,Arunachal Pradesh,109863.0,104171.0,2231.0
2020-08-11,Arunachal Pradesh,112689.0,106807.0,2327.0
2020-08-14,Arunachal Pradesh,121371.0,115112.0,2607.0
2020-08-15,Arunachal Pradesh,122854.0,116538.0,2658.0
2020-04-02,Assam,962.0,819.0,16.0
2020-04-10,Assam,2863.0,2685.0,29.0
2020-04-11,Assam,3011.0,2842.0,29.0
2020-04-12,Assam,3138.0,2973.0,29.0
2020-04-14,Assam,3491.0,3267.0,31.0
2020-04-15,Assam,3613.0,3492.0,32.0
2020-04-16,Assam,4108.0,3803.0,34.0
2020-04-17,Assam,4236.0,4024.0,34.0
2020-04-18,Assam,4400.0,4199.0,34.0
2020-04-19,Assam,4865.0,4584.0,34.0
2020-04-20,Assam,5112.0,4937.0,34.0
2020-04-21,Assam,5514.0,5245.0,34.0
2020-04-24,Assam,6680.0,6391.0,35.0
2020-04-25,Assam,7159.0,6781.0,35.0
2020-04-26,Assam,7823.0,7474.0,35.0
2020-04-27,Assam,8117.0,7985.0,35.0
2020-04-29,Assam,9520.0,8771.0,37.0
2020-05-02,Assam,11623.0,10499.0,42.0
2020-05-04,Assam,12775.0,11764.0,42.0
2020-05-05,Assam,13442.0,12533.0,43.0
2020-05-09,Assam,16167.0,15076.0,59.0
2020-05-10,Assam,18002.0,16236.0,62.0
2020-05-11,Assam,19589.0,17813.0,64.0
2020-05-12,Assam,21791.0,19211.0,64.0
2020-05-14,Assam,25824.0,23178.0,86.0
2020-05-15,Assam,28178.0,25431.0,86.0
2020-05-16,Assam,31276.0,28332.0,91.0
2020-05-17,Assam,34376.0,32035.0,97.0
2020-05-18,Assam,37898.0,35159.0,106.0
2020-05-19,Assam,41116.0,38138.0,141.0
2020-05-20,Assam,47084.0,42729.0,170.0
2020-05-21,Assam,51730.0,46442.0,203.0
2020-05-22,Assam,55791.0,50450.0,259.0
2020-05-23,Assam,60405.0,54185.0,329.0
2020-05-24,Assam,66444.0,58972.0,378.0
2020-05-25,Assam,70029.0,62244.0,526.0
2020-05-26,Assam,72654.0,66562.0,616.0
2020-05-29,Assam,92390.0,84933.0,1024.0
2020-05-30,Assam,101257.0,91248.0,1185.0
2020-05-31,Assam,109097.0,101006.0,1272.0
2020-06-02,Assam,120375.0,111229.0,1513.0
2020-06-03,Assam,126726.0,117650.0,1672.0
2020-06-04,Assam,133029.0,122618.0,1988.0
2020-06-06,Assam,146605.0,136154.0,2397.0
2020-06-07,Assam,153326.0,142192.0,2565.0
2020-06-09,Assam,169842.0,159760.0,2937.0
2020-06-11,Assam,181108.0,171070.0,3319.0
2020-06-12,Assam,188090.0,177989.0,3498.0
2020-04-05,Bihar,3037.0,2299.0,32.0
2020-04-02,Chandigarh,124.0,98.0,18.0
2020-04-08,Chandigarh,184.0,162.0,18.0
2020-04-10,Chandigarh,223.0,199.0,19.0
2020-04-11,Chandigarh,264.0,223.0,19.0
2020-04-12,Chandigarh,279.0,247.0,21.0
2020-04-13,Chandigarh,296.0,263.0,21.0
2020-04-14,Chandigarh,309.0,285.0,21.0
2020-04-15,Chandigarh,317.0,293.0,21.0
2020-04-16,Chandigarh,337.0,315.0,21.0
2020-04-17,Chandigarh,358.0,335.0,21.0
2020-04-18,Chandigarh,381.0,348.0,23.0
2020-04-19,Chandigarh,430.0,388.0,26.0
2020-04-20,Chandigarh,453.0,417.0,26.0
2020-04-21,Chandigarh,497.0,445.0,27.0
2020-04-22,Chandigarh,529.0,492.0,27.0
2020-04-23,Chandigarh,599.0,557.0,27.0
2020-04-24,Chandigarh,638.0,603.0,27.0
2020-04-25,Chandigarh,734.0,668.0,28.0
2020-04-26,Chandigarh,756.0,677.0,30.0
2020-04-27,Chandigarh,843.0,777.0,40.0
2020-04-28,Chandigarh,924.0,857.0,56.0
2020-04-29,Chandigarh,1012.0,922.0,67.0
2020-04-30,Chandigarh,1147.0,1022.0,74.0
2020-05-01,Chandigarh,1252.0,1131.0,88.0
2020-05-02,Chandigarh,1462.0,1339.0,94.0
2020-05-03,Chandigarh,1616.0,1491.0,97.0
2020-05-04,Chandigarh,1678.0,1545.0,102.0
2020-05-05,Chandigarh,1713.0,1576.0,115.0
2020-05-06,Chandigarh,1785.0,1641.0,120.0
2020-05-07,Chandigarh,1845.0,1698.0,129.0
2020-05-08,Chandigarh,1913.0,1748.0,146.0
2020-05-09,Chandigarh,2055.0,1871.0,169.0
2020-05-10,Chandigarh,2142.0,1947.0,173.0
2020-05-11,Chandigarh,2177.0,1978.0,173.0
2020-05-12,Chandigarh,2276.0,2069.0,187.0
2020-05-13,Chandigarh,2420.0,2206.0,189.0
2020-05-14,Chandigarh,2505.0,2299.0,191.0
2020-05-15,Chandigarh,2586.0,2383.0,191.0
2020-05-16,Chandigarh,2718.0,2513.0,191.0
2020-05-17,Chandigarh,2812.0,2604.0,191.0
2020-05-18,Chandigarh,2892.0,2663.0,196.0
2020-05-19,Chandigarh,3031.0,2783.0,199.0
2020-05-21,Chandigarh,3369.0,3125.0,216.0
2020-05-22,Chandigarh,3531.0,3234.0,219.0
2020-05-23,Chandigarh,3749.0,3390.0,225.0
2020-05-24,Chandigarh,3904.0,3514.0,238.0
2020-05-25,Chandigarh,4089.0,3695.0,266.0
2020-05-26,Chandigarh,4207.0,3828.0,278.0
2020-05-27,Chandigarh,4332.0,3991.0,279.0
2020-05-28,Chandigarh,4467.0,4138.0,289.0
2020-05-29,Chandigarh,4543.0,4222.0,289.0
2020-05-30,Chandigarh,4654.0,4342.0,289.0
2020-05-31,Chandigarh,4785.0,4478.0,293.0
2020-06-01,Chandigarh,4816.0,4495.0,294.0
2020-06-02,Chandigarh,4902.0,4573.0,301.0
2020-06-03,Chandigarh,4977.0,4658.0,301.0
2020-06-04,Chandigarh,5059.0,4735.0,302.0
2020-06-05,Chandigarh,5121.0,4793.0,309.0
2020-06-06,Chandigarh,5237.0,4906.0,309.0
2020-06-07,Chandigarh,5312.0,4977.0,314.0
2020-06-08,Chandigarh,5385.0,5040.0,318.0
2020-06-10,Chandigarh,5532.0,5182.0,328.0
2020-06-11,Chandigarh,5636.0,5267.0,332.0
2020-06-12,Chandigarh,5708.0,5342.0,334.0
2020-06-13,Chandigarh,5839.0,5459.0,345.0
2020-06-14,Chandigarh,5937.0,5563.0,350.0
2020-06-15,Chandigarh,6027.0,5643.0,357.0
2020-06-16,Chandigarh,6115.0,5727.0,358.0
2020-06-17,Chandigarh,6233.0,5830.0,368.0
2020-06-18,Chandigarh,6315.0,5912.0,373.0
2020-06-19,Chandigarh,6438.0,6032.0,375.0
2020-06-20,Chandigarh,6578.0,6162.0,390.0
2020-06-21,Chandigarh,6677.0,6243.0,404.0
2020-06-22,Chandigarh,6745.0,6301.0,410.0
2020-06-23,Chandigarh,6840.0,6390.0,415.0
2020-06-24,Chandigarh,6981.0,6528.0,420.0
2020-06-25,Chandigarh,7072.0,6618.0,423.0
2020-06-26,Chandigarh,7201.0,6746.0,424.0
2020-06-27,Chandigarh,7342.0,6883.0,427.0
2020-06-28,Chandigarh,7455.0,6992.0,429.0
2020-06-29,Chandigarh,7548.0,7083.0,434.0
2020-06-30,Chandigarh,7689.0,7219.0,440.0
2020-07-01,Chandigarh,7792.0,7317.0,446.0
2020-07-02,Chandigarh,7938.0,7457.0,450.0
2020-07-03,Chandigarh,8074.0,7591.0,454.0
2020-07-04,Chandigarh,8209.0,7717.0,459.0
2020-07-05,Chandigarh,8419.0,7922.0,466.0
2020-07-06,Chandigarh,8528.0,8007.0,487.0
2020-07-07,Chandigarh,8669.0,8137.0,492.0
2020-07-08,Chandigarh,8833.0,8267.0,507.0
2020-07-09,Chandigarh,9096.0,8518.0,523.0
2020-07-10,Chandigarh,9253.0,8672.0,536.0
2020-07-11,Chandigarh,9405.0,8803.0,549.0
2020-07-12,Chandigarh,9571.0,8966.0,559.0
2020-07-13,Chandigarh,9722.0,9094.0,588.0
2020-07-14,Chandigarh,9834.0,9192.0,600.0
2020-07-15,Chandigarh,10050.0,9385.0,619.0
2020-07-16,Chandigarh,10244.0,9560.0,635.0
2020-07-17,Chandigarh,10457.0,9744.0,660.0
2020-07-18,Chandigarh,10773.0,10024.0,691.0
2020-07-19,Chandigarh,10959.0,10180.0,717.0
2020-07-20,Chandigarh,11075.0,10277.0,739.0
2020-07-21,Chandigarh,11271.0,10468.0,751.0
2020-07-22,Chandigarh,11547.0,10719.0,780.0
2020-07-23,Chandigarh,11780.0,10930.0,800.0
2020-07-24,Chandigarh,12030.0,11159.0,823.0
2020-07-25,Chandigarh,12358.0,11450.0,852.0
2020-07-26,Chandigarh,12608.0,11665.0,887.0
2020-07-27,Chandigarh,12786.0,11816.0,910.0
2020-07-28,Chandigarh,13069.0,12076.0,934.0
2020-07-29,Chandigarh,13327.0,12284.0,978.0
2020-07-30,Chandigarh,13683.0,12601.0,1016.0
2020-07-31,Chandigarh,13959.0,12838.0,1051.0
2020-08-01,Chandigarh,14239.0,13090.0,1079.0
2020-08-02,Chandigarh,14493.0,13304.0,1117.0
2020-08-03,Chandigarh,14778.0,13541.0,1159.0
2020-08-04,Chandigarh,15116.0,13833.0,1206.0
2020-08-05,Chandigarh,15611.0,14264.0,1270.0
2020-08-06,Chandigarh,16034.0,14623.0,1327.0
2020-08-07,Chandigarh,16596.0,15138.0,1374.0
2020-08-08,Chandigarh,17067.0,15560.0,1426.0
2020-08-09,Chandigarh,17510.0,15910.0,1515.0
2020-08-10,Chandigarh,17928.0,16246.0,1595.0
2020-08-13,Chandigarh,19593.0,17662.0,1842.0
2020-08-14,Chandigarh,20060.0,18042.0,1928.0
2020-08-15,Chandigarh,20520.0,18419.0,2009.0
2020-08-18,Chandigarh,22198.0,19787.0,2305.0
2020-04-02,Chhattisgarh,1232.0,921.0,9.0
2020-04-10,Chhattisgarh,3473.0,3322.0,18.0
2020-04-11,Chhattisgarh,3858.0,3503.0,18.0
2020-04-12,Chhattisgarh,3945.0,3856.0,31.0
2020-04-13,Chhattisgarh,4377.0,3969.0,31.0
2020-04-14,Chhattisgarh,4812.0,4319.0,33.0
2020-04-15,Chhattisgarh,5122.0,4878.0,33.0
2020-04-16,Chhattisgarh,5519.0,5168.0,33.0
2020-04-17,Chhattisgarh,5776.0,5484.0,36.0
2020-04-18,Chhattisgarh,5776.0,5484.0,36.0
2020-04-19,Chhattisgarh,6675.0,6086.0,36.0
2020-04-20,Chhattisgarh,7601.0,7029.0,36.0
2020-04-21,Chhattisgarh,8272.0,7555.0,36.0
2020-04-22,Chhattisgarh,9220.0,8296.0,36.0
2020-04-23,Chhattisgarh,10346.0,9206.0,36.0
2020-04-24,Chhattisgarh,11386.0,10213.0,36.0
2020-04-25,Chhattisgarh,12596.0,11168.0,37.0
2020-04-26,Chhattisgarh,13786.0,12406.0,37.0
2020-04-27,Chhattisgarh,14987.0,13882.0,37.0
2020-04-28,Chhattisgarh,15737.0,14953.0,38.0
2020-04-29,Chhattisgarh,16546.0,15658.0,38.0
2020-04-30,Chhattisgarh,17541.0,16602.0,40.0
2020-05-01,Chhattisgarh,18039.0,17199.0,43.0
2020-05-03,Chhattisgarh,19902.0,18848.0,57.0
2020-05-05,Chhattisgarh,21323.0,20300.0,58.0
2020-05-06,Chhattisgarh,22188.0,20873.0,59.0
2020-05-08,Chhattisgarh,23629.0,22509.0,59.0
2020-05-09,Chhattisgarh,24506.0,23326.0,59.0
2020-05-10,Chhattisgarh,25282.0,24186.0,59.0
2020-05-12,Chhattisgarh,27339.0,25741.0,59.0
2020-05-13,Chhattisgarh,28837.0,27012.0,59.0
2020-05-14,Chhattisgarh,29697.0,28234.0,59.0
2020-05-15,Chhattisgarh,31341.0,29812.0,66.0
2020-05-16,Chhattisgarh,32678.0,31275.0,67.0
2020-05-18,Chhattisgarh,36606.0,34656.0,93.0
2020-05-19,Chhattisgarh,39010.0,36586.0,100.0
2020-05-21,Chhattisgarh,45522.0,42618.0,128.0
2020-05-22,Chhattisgarh,48116.0,45022.0,172.0
2020-05-23,Chhattisgarh,49763.0,46894.0,214.0
2020-05-25,Chhattisgarh,55022.0,52598.0,292.0
2020-05-26,Chhattisgarh,57479.0,55539.0,360.0
2020-05-27,Chhattisgarh,59320.0,57283.0,364.0
2020-05-28,Chhattisgarh,61771.0,59585.0,398.0
2020-05-29,Chhattisgarh,63992.0,62983.0,415.0
2020-05-30,Chhattisgarh,66417.0,64762.0,447.0
2020-05-31,Chhattisgarh,69152.0,67268.0,492.0
2020-06-01,Chhattisgarh,70726.0,69361.0,539.0
2020-06-02,Chhattisgarh,73198.0,71218.0,556.0
2020-06-03,Chhattisgarh,76446.0,73706.0,626.0
2020-06-04,Chhattisgarh,78971.0,75519.0,756.0
